term_id	marker_gene	cv_values
GO:0006465	b2568	0.0394775273281152
GO:0006468	b4125	0.0556637648042045
GO:0006470	b3404	0.0477831745373624
GO:0006474	b3550	0.0415174231238703
GO:0006479	b2743	0.0467318898046332
GO:0006490	b4359	0.106779259761694
GO:0006493	b2257	0.0690963947922021
GO:0006508	b3234	0.0364795471441631
GO:0006515	b0955	0.0541294757165853
GO:0006517	b0732	0.0670574911017588
GO:0006518	b1538	0.0859704319351362
GO:0006520	b2440	0.0477562093537782
GO:0006522	b1190	0.0787051915190934
GO:0006523	b2379	0.0534263686164533
GO:0006525	b3202	0.0535936650521706
GO:0006526	b3957	0.0648349687612316
GO:0006527	b2938	0.0575058394554264
GO:0006529	b3744	0.0691073092228326
GO:0006532	b1096	0.0575008266656303
GO:0006535	b3607	0.0583591826189816
GO:0006537	b1524	0.0511678383395453
GO:0006541	b0223	0.0410935025720609
GO:0006542	b1297	0.0936506919363565
GO:0006543	b1524	0.0511678383395453
GO:0006545	b0870	0.0515895446006093
GO:0006554	b0186	0.0828380507904349
GO:0006557	b0120	0.108382038007748
GO:0006559	b1386	0.0899085057999511
GO:0006561	b0243	0.0769231126566079
GO:0006563	b2366	0.0942445770849389
GO:0006564	b4388	0.0479221803346974
GO:0006565	b1814	0.0752156179556188
GO:0006566	b3772	0.0683708627887498
GO:0006567	b0870	0.0515895446006093
GO:0006598	b1584	0.0813922948612173
GO:0006605	b3609	0.0664547102410537
GO:0006612	b2610	0.0783275136450571
GO:0006614	b3464	0.0770590174507421
GO:0006629	b3825	0.0448138446627563
GO:0006631	b2836	0.0430477076543461
GO:0006633	b1094	0.0457948491968889
GO:0006635	b1393	0.0658361615174434
GO:0006637	b0452	0.0703738883958172
GO:0006646	b4160	0.0465530686934502
GO:0006654	b4042	0.0408863370251062
GO:0006655	b0418	0.0426014665306704
GO:0006662	b3781	0.0414037651275052
GO:0006725	b3039	0.0842848582898526
GO:0006730	b0048	0.0593412926317899
GO:0006739	b3962	0.0880923586414837
GO:0006741	b2615	0.0651358074032758
GO:0006744	b0662	0.0451169120967637
GO:0006747	b0025	0.0526761493704915
GO:0006749	b3592	0.04670510193979
GO:0006750	b3447	0.0641614896544524
GO:0006751	b1218	0.0708787817840691
GO:0006754	b1941	0.108918133040711
GO:0006757	b2501	0.0795816342349339
GO:0006760	b2303	0.081677356006306
GO:0006761	b2315	0.0642229630016429
GO:0006767	b0639	0.0834230426350714
GO:0006769	b1768	0.0601669178635819
GO:0006772	b4394	0.0434456915144295
GO:0006777	b0781	0.0625650329007038
GO:0006779	b2400	0.0453624959268914
GO:0006780	b3997	0.0551193722644654
GO:0006782	b3804	0.0463312621332809
GO:0006783	b0475	0.0506532111823675
GO:0006790	b3414	0.051925819253049
GO:0006791	b1919	0.0716429276145356
GO:0006793	b3779	0.0695312257144779
GO:0006796	b4226	0.0733447976014739
GO:0006798	b2502	0.0887307453823164
GO:0006799	b2501	0.0795816342349339
GO:0006801	b3908	0.106230589144051
GO:0006805	b3713	0.0748837525091283
GO:0006807	b0657	0.0490622271792006
GO:0006808	b0167	0.0775140249790917
GO:0006810	b0427	0.0442911420650745
GO:0006811	b0151	0.0497924565010949
GO:0006812	b1429	0.0528526769686405
GO:0006813	b3849	0.0449157790255047
GO:0006814	b1663	0.0601485843129131
GO:0006817	b3726	0.060186585772533
GO:0006820	b3667	0.0591356759840271
GO:0006821	b0155	0.0415921756683941
GO:0006824	b3816	0.0645976692014126
GO:0006826	b1902	0.0834783483968186
GO:0006829	b3915	0.0396498327551522
GO:0006833	b0875	0.0628514104180338
GO:0006835	b4077	0.092341646844006
GO:0006855	b2076	0.0470678308504686
GO:0006858	b2968	0.0707120293151142
GO:0006863	b4064	0.0678151710920064
GO:0006865	b2128	0.0600579074938502
GO:0006869	b0914	0.0614500476769963
GO:0006874	b0961	0.0663964951517619
GO:0006876	b3915	0.0396498327551522
GO:0006878	b1874	0.0807438814398939
GO:0006879	b3915	0.0396498327551522
GO:0006880	b1902	0.0834783483968186
GO:0006882	b3915	0.0396498327551522
GO:0006883	b1186	0.0660372785951021
GO:0006884	b1191	0.103861038756657
GO:0006885	b0047	0.0817186775969751
GO:0006886	b3175	0.0926505435278484
GO:0006928	b1614	0.0636730233788348
GO:0006935	b1421	0.104352389841306
GO:0006950	b3859	0.0602784844113454
GO:0006970	b3368	0.0582228616471408
GO:0006972	b2688	0.0725502221843138
GO:0006974	b1114	0.0404518550762541
GO:0006979	b2907	0.0508303492142024
GO:0006986	b2592	0.108313455148026
GO:0007049	b3463	0.047378734885674
GO:0007059	b3019	0.0390292237180057
GO:0007062	b3019	0.0390292237180057
GO:0007155	b3912	0.0499900477390512
GO:0007165	b2533	0.0657524162027755
GO:0007234	b0695	0.0631750131828822
GO:0008026	b1114	0.0404518550762541
GO:0008033	b2268	0.0454596256296063
GO:0008047	b1105	0.0514583868274806
GO:0008061	b3338	0.0717883961258133
GO:0008073	b2220	0.0902011115583178
GO:0008080	b3790	0.0538086530548154
GO:0008081	b4092	0.0650371869055354
GO:0008092	b2005	0.103102404310966
GO:0008094	b4389	0.0408700475611585
GO:0008097	b3308	0.0649665340461132
GO:0008104	b3609	0.0664547102410537
GO:0008106	b0493	0.0421418175575168
GO:0008113	b4219	0.0768172677773209
GO:0008126	b0476	0.0485779878014748
GO:0008127	b3439	0.0468743817835666
GO:0008131	b1386	0.0899085057999511
GO:0008134	b1707	0.106856336367522
GO:0008137	b2487	0.061130123040321
GO:0008138	b1411	0.0686071123750857
GO:0008143	b2576	0.0827996343540875
GO:0008144	b0149	0.0434720658298682
GO:0008152	b0771	0.0561407469222719
GO:0008156	b3702	0.0779332194161912
GO:0008176	b2960	0.0991107479542265
GO:0008177	b0724	0.107504336974753
GO:0008184	b3428	0.0642861023930741
GO:0008186	b3783	0.0612596163992826
GO:0008195	b1278	0.0924107823457319
GO:0008198	b1128	0.0457238937849552
GO:0008199	b3891	0.0575119215822212
GO:0008216	b2988	0.0629553828203482
GO:0008233	b3234	0.0364795471441631
GO:0008234	b1655	0.0709012703307219
GO:0008235	b4260	0.055049816216988
GO:0008236	b4190	0.0481417350341452
GO:0008237	b2472	0.0420484542835586
GO:0008251	b2559	0.053859645811908
GO:0008252	b2291	0.0415422453147199
GO:0008253	b0675	0.0610275049382562
GO:0008254	b4213	0.064160191351961
GO:0008263	b3068	0.0602721852254708
GO:0008270	b0200	0.0401841271010398
GO:0008271	b1206	0.0736184180361236
GO:0008273	b3196	0.0725803188947137
GO:0008276	b4019	0.062518506986497
GO:0008289	b1677	0.0600381243538891
GO:0008295	b2965	0.047123538272135
GO:0008296	b0397	0.080809180585087
GO:0008299	b3209	0.0482916580350985
GO:0008301	b2733	0.0620139973792058
GO:0008310	b2011	0.0520148207977049
GO:0008312	b2610	0.0783275136450571
GO:0008320	b0627	0.10795777903887
GO:0008324	b3290	0.0655090572947823
GO:0008360	b0149	0.0434720658298682
GO:0008375	b1022	0.089142521636083
GO:0008379	b1710	0.0598804849146265
GO:0008381	b0808	0.0694957814656468
GO:0008408	b1844	0.0442041088807822
GO:0008409	b2892	0.0610019827611617
GO:0008410	b0038	0.0785092346104873
GO:0008412	b4040	0.0658051153357546
GO:0008413	b0099	0.0755611356049658
GO:0008422	b2901	0.0456400923145189
GO:0008425	b2232	0.0473760615416884
GO:0008428	b3929	0.0498990522541638
GO:0008430	b1474	0.0935343052110931
GO:0008441	b4214	0.0980982413139748
GO:0008444	b1912	0.0903450105409553
GO:0008446	b2053	0.0859099706351392
GO:0008448	b0677	0.0514064278366701
GO:0008452	b3421	0.063960504149511
GO:0008460	b3788	0.0491792200793261
GO:0008470	b4187	0.100781427022157
GO:0008474	b2473	0.0684047231860918
GO:0008477	b3399	0.0527273673423379
GO:0008478	b2418	0.0555285342183659
GO:0008479	b0406	0.0829451989338695
GO:0008483	b2379	0.0534263686164533
GO:0008484	b3678	0.0721792116408259
GO:0008494	b3842	0.0643245767809192
GO:0008495	b0428	0.106637246932174
GO:0008514	b2789	0.0727315564662183
GO:0008531	b0025	0.0526761493704915
GO:0008534	b3635	0.0586708645185296
GO:0008556	b0696	0.0707003150657958
GO:0008559	b0449	0.0482406930448806
GO:0008565	b1209	0.0527912580601325
GO:0008610	b1094	0.0457948491968889
GO:0008615	b2564	0.0512153685237301
GO:0008616	b0444	0.0407629374202666
GO:0008641	b2812	0.0383493352846142
GO:0008643	b3415	0.0614695551519644
GO:0008650	b3179	0.0730503607312103
GO:0008652	b4388	0.0479221803346974
GO:0008653	b1279	0.054932479506051
GO:0008654	b4042	0.0408863370251062
GO:0008657	b2009	0.0838348301435787
GO:0008658	b0149	0.0434720658298682
GO:0008661	b0420	0.0776138215125136
GO:0008663	b4213	0.064160191351961
GO:0008664	b0147	0.0587483318649306
GO:0008666	b0166	0.0625781122076974
GO:0008670	b3081	0.0840091784240853
GO:0008671	b3693	0.0893129615505547
GO:0008672	b3126	0.102080060049182
GO:0008673	b3526	0.0946138388260413
GO:0008674	b4477	0.0987758542510076
GO:0008675	b1850	0.0658340379178658
GO:0008677	b0425	0.0536522464950644
GO:0008678	b2842	0.0856012875437413
GO:0008679	b0509	0.0841744007740173
GO:0008681	b2907	0.0508303492142024
GO:0008682	b0662	0.0451169120967637
GO:0008685	b2746	0.0705212704233261
GO:0008686	b3041	0.0601299240135171
GO:0008689	b2232	0.0473760615416884
GO:0008690	b0918	0.0588808825038396
GO:0008691	b1395	0.07151601650458
GO:0008692	b2341	0.0890484692794576
GO:0008693	b0180	0.0652378937694641
GO:0008694	b2311	0.068412256327614
GO:0008695	b2542	0.056870886139062
GO:0008696	b1096	0.0575008266656303
GO:0008697	b2843	0.106857845070869
GO:0008700	b1850	0.0658340379178658
GO:0008703	b0414	0.0815357085658243
GO:0008705	b4019	0.062518506986497
GO:0008706	b2901	0.0456400923145189
GO:0008707	b0980	0.0823233616125626
GO:0008709	b1619	0.10201112707347
GO:0008712	b3619	0.0504197161625438
GO:0008713	b3621	0.0523744233941729
GO:0008714	b1982	0.0720319152714657
GO:0008715	b3918	0.0878370178638879
GO:0008716	b0381	0.0481127918170893
GO:0008719	b2303	0.081677356006306
GO:0008720	b1380	0.0845748422169419
GO:0008721	b2366	0.0942445770849389
GO:0008725	b3549	0.0390310609633677
GO:0008726	b0935	0.0946076146252843
GO:0008727	b2051	0.072521612405959
GO:0008728	b3650	0.0852892429552483
GO:0008730	b3062	0.0826315101181396
GO:0008732	b0870	0.0515895446006093
GO:0008735	b0038	0.0785092346104873
GO:0008736	b2802	0.0811912719189825
GO:0008737	b2803	0.0670018497017643
GO:0008742	b4198	0.0534815396377735
GO:0008743	b3589	0.0810060578948049
GO:0008744	b3580	0.0923832526239932
GO:0008745	b2435	0.0472390385230131
GO:0008746	b3962	0.0880923586414837
GO:0008748	b1650	0.0823184560257672
GO:0008752	b1412	0.0601664060757901
GO:0008753	b3028	0.0514558698967522
GO:0008756	b2260	0.0669999031135667
GO:0008757	b2232	0.0473760615416884
GO:0008758	b0524	0.0607031712760646
GO:0008759	b0096	0.0704099045272726
GO:0008760	b3189	0.0720401252430812
GO:0008761	b3786	0.0678290826198205
GO:0008762	b3972	0.0903273263349261
GO:0008763	b0091	0.0772909778684188
GO:0008766	b0086	0.0779741569877706
GO:0008768	b0480	0.096205109723816
GO:0008770	b0404	0.0594985690201052
GO:0008772	b4016	0.109024895455395
GO:0008773	b0167	0.0775140249790917
GO:0008774	b1241	0.0975295485499379
GO:0008775	b2221	0.104827206623829
GO:0008776	b2296	0.0750321787084493
GO:0008777	b3957	0.0648349687612316
GO:0008779	b2836	0.0430477076543461
GO:0008780	b0181	0.0795752328234947
GO:0008781	b3198	0.0453333544454145
GO:0008782	b0159	0.046152334686234
GO:0008784	b4053	0.0572671257979149
GO:0008785	b0606	0.0638136030935197
GO:0008786	b4090	0.0653430480091225
GO:0008787	b4084	0.0759766963308645
GO:0008789	b3091	0.046153231126525
GO:0008790	b2802	0.0811912719189825
GO:0008792	b2938	0.0575058394554264
GO:0008794	b2495	0.0368856875274702
GO:0008795	b1740	0.0672544261514399
GO:0008796	b0049	0.0657712923524699
GO:0008798	b0828	0.0722386864620123
GO:0008800	b0632	0.0868600654978061
GO:0008801	b2690	0.0824691325727606
GO:0008802	b0311	0.0854981235053448
GO:0008803	b0049	0.0657712923524699
GO:0008804	b2874	0.0623226714502696
GO:0008806	b3830	0.0902589192446031
GO:0008808	b0789	0.0687075176958258
GO:0008810	b3531	0.0548060293700757
GO:0008812	b0311	0.0854981235053448
GO:0008813	b4039	0.0586054609330414
GO:0008817	b1270	0.0544588010392509
GO:0008818	b1992	0.0562892370656038
GO:0008819	b1993	0.062286387428814
GO:0008820	b1993	0.062286387428814
GO:0008821	b1863	0.063344390946542
GO:0008824	b0340	0.0945354700645829
GO:0008827	b0432	0.101339608504286
GO:0008828	b1865	0.0965125005270266
GO:0008829	b2065	0.0557414520796517
GO:0008832	b0160	0.102152162065582
GO:0008833	b2159	0.0887269640509151
GO:0008834	b0174	0.0831783259404395
GO:0008835	b0414	0.0815357085658243
GO:0008836	b2838	0.0627199329707068
GO:0008837	b3809	0.055059507458149
GO:0008838	b2871	0.0876572400416966
GO:0008839	b0031	0.0810116667909064
GO:0008840	b2478	0.0779240835837505
GO:0008841	b2315	0.0642229630016429
GO:0008843	b3338	0.0717883961258133
GO:0008847	b0611	0.086295895518471
GO:0008851	b2440	0.0477562093537782
GO:0008852	b2011	0.0520148207977049
GO:0008854	b2820	0.059938111490557
GO:0008855	b2509	0.0739649108335086
GO:0008859	b4179	0.0572471045906221
GO:0008860	b2542	0.056870886139062
GO:0008861	b3951	0.0757314692250056
GO:0008863	b4079	0.0751676819881786
GO:0008865	b0394	0.050777593230113
GO:0008867	b3128	0.0805127191173222
GO:0008872	b2787	0.0463823505791236
GO:0008873	b3553	0.0595200916453623
GO:0008874	b4266	0.074329165238153
GO:0008876	b0124	0.0688517484389899
GO:0008877	b1002	0.107614564087779
GO:0008878	b3430	0.0698106227510221
GO:0008879	b3789	0.0857599043694042
GO:0008880	b3092	0.0592458008079682
GO:0008881	b3967	0.0784283887335325
GO:0008882	b3053	0.0709736740317046
GO:0008883	b1210	0.0874970326804548
GO:0008884	b2988	0.0629553828203482
GO:0008885	b2988	0.0629553828203482
GO:0008889	b3449	0.055656212965
GO:0008891	b2979	0.102508594606547
GO:0008893	b3650	0.0852892429552483
GO:0008894	b3779	0.0695312257144779
GO:0008897	b3475	0.0600438550226467
GO:0008898	b4019	0.062518506986497
GO:0008901	b2994	0.0731368387797996
GO:0008902	b2418	0.0555285342183659
GO:0008903	b0508	0.0777053235799982
GO:0008906	b0477	0.0880559693691974
GO:0008909	b2265	0.0521204632827467
GO:0008912	b2799	0.0721251785274312
GO:0008913	b1054	0.0425441977859493
GO:0008914	b0885	0.0453861367666677
GO:0008915	b0182	0.0740546214150505
GO:0008919	b3631	0.088558244391954
GO:0008920	b3621	0.0523744233941729
GO:0008922	b2836	0.0430477076543461
GO:0008923	b0186	0.0828380507904349
GO:0008924	b2210	0.0731112490335762
GO:0008925	b0459	0.0793879039000143
GO:0008926	b3600	0.10119288086696
GO:0008929	b0963	0.0746229045955769
GO:0008930	b0159	0.046152334686234
GO:0008932	b1193	0.0705795673829984
GO:0008933	b2963	0.0552509467875506
GO:0008934	b2533	0.0657524162027755
GO:0008935	b2262	0.0782809030652237
GO:0008936	b1768	0.0601669178635819
GO:0008940	b1467	0.069502703911036
GO:0008941	b2552	0.0682579839324474
GO:0008942	b3365	0.109593605478762
GO:0008948	b1479	0.106877095871606
GO:0008949	b2373	0.0797743767798655
GO:0008955	b0149	0.0434720658298682
GO:0008957	b1385	0.092541027626383
GO:0008959	b2458	0.0766844025797407
GO:0008960	b4359	0.106779259761694
GO:0008961	b2828	0.0615078222532138
GO:0008962	b0418	0.0426014665306704
GO:0008963	b3784	0.0746537255684004
GO:0008965	b2829	0.0560283756887049
GO:0008966	b3176	0.0719283160421868
GO:0008967	b3385	0.0887164610903757
GO:0008968	b0222	0.0924152222180002
GO:0008969	b2340	0.0781648505862267
GO:0008970	b3821	0.0586480618732268
GO:0008973	b4383	0.0854967603349109
GO:0008974	b3355	0.0542820611238826
GO:0008976	b2501	0.0795816342349339
GO:0008979	b0537	0.0809914331647155
GO:0008982	b3204	0.0447846498717143
GO:0008986	b1702	0.105191778591234
GO:0008988	b3499	0.0578315700157754
GO:0008989	b1822	0.0500764804666039
GO:0008990	b4371	0.0551684626150406
GO:0008995	b1084	0.0678481622462544
GO:0008996	b3247	0.0500291483091782
GO:0008997	b4179	0.0572471045906221
GO:0008998	b4238	0.077335131307999
GO:0008999	b4373	0.0572038927462313
GO:0009000	b2810	0.0832844310388814
GO:0009001	b3607	0.0583591826189816
GO:0009002	b0149	0.0434720658298682
GO:0009009	b2894	0.0575739630112919
GO:0009011	b3429	0.0774998133243444
GO:0009013	b1525	0.0644795397652564
GO:0009014	b2472	0.0420484542835586
GO:0009018	b1309	0.0964855980535672
GO:0009019	b2607	0.0752029063721457
GO:0009020	b3651	0.0618378035727254
GO:0009022	b3643	0.067788107185708
GO:0009024	b1723	0.0857735361395251
GO:0009026	b1521	0.0620080047374944
GO:0009027	b1800	0.0804778271017691
GO:0009028	b0507	0.0957114423955741
GO:0009029	b0915	0.0632989970255303
GO:0009030	b0417	0.0513347193143472
GO:0009032	b4382	0.0868180880825514
GO:0009037	b2894	0.0575739630112919
GO:0009041	b1098	0.0556547598147077
GO:0009042	b3572	0.0592710403644535
GO:0009044	b0271	0.09836411689864
GO:0009045	b3565	0.0861690623492982
GO:0009050	b1192	0.0540460361102648
GO:0009052	b3386	0.0502780939169159
GO:0009055	b2895	0.0416241094013324
GO:0009056	b0476	0.0485779878014748
GO:0009058	b1464	0.0496187324403029
GO:0009060	b3833	0.0608432107971743
GO:0009061	b1872	0.0509694473449832
GO:0009062	b0452	0.0703738883958172
GO:0009063	b2788	0.066918316937749
GO:0009070	b2320	0.091252221467976
GO:0009073	b3389	0.0683276237685896
GO:0009082	b3772	0.0683708627887498
GO:0009085	b0166	0.0625781122076974
GO:0009086	b3828	0.0611760635944299
GO:0009088	b3940	0.0655115758084897
GO:0009089	b2472	0.0420484542835586
GO:0009090	b3940	0.0655115758084897
GO:0009097	b3772	0.0683708627887498
GO:0009098	b1096	0.0575008266656303
GO:0009099	b1096	0.0575008266656303
GO:0009102	b1288	0.0576428855026147
GO:0009103	b1054	0.0425441977859493
GO:0009107	b0628	0.0643991087501563
GO:0009108	b2311	0.068412256327614
GO:0009113	b4005	0.103184491957339
GO:0009114	b2868	0.0608101397304604
GO:0009115	b0284	0.0743248570635255
GO:0009116	b1207	0.104305172047505
GO:0009117	b4394	0.0434456915144295
GO:0009132	b1813	0.0398464631008616
GO:0009142	b0729	0.0881825813573988
GO:0009143	b2954	0.0919177300812735
GO:0009156	b1207	0.104305172047505
GO:0009157	b1238	0.105894887473145
GO:0009164	b0159	0.046152334686234
GO:0009165	b0048	0.0593412926317899
GO:0009166	b4213	0.064160191351961
GO:0009168	b1623	0.0797275604534479
GO:0009220	b2065	0.0557414520796517
GO:0009224	b2066	0.0871431900213714
GO:0009225	b3788	0.0491792200793261
GO:0009228	b0446	0.0437475756188621
GO:0009229	b0417	0.0513347193143472
GO:0009231	b0025	0.0526761493704915
GO:0009234	b2265	0.0521204632827467
GO:0009236	b3803	0.0535466048133093
GO:0009239	b0597	0.0961354523895903
GO:0009242	b0196	0.0701604803838361
GO:0009243	b3784	0.0746537255684004
GO:0009244	b0200	0.0401841271010398
GO:0009245	b1054	0.0425441977859493
GO:0009246	b3794	0.0472100856833249
GO:0009249	b4386	0.0423634117274538
GO:0009250	b1049	0.0693851380997133
GO:0009251	b2132	0.072223918452786
GO:0009252	b0149	0.0434720658298682
GO:0009253	b2435	0.0472390385230131
GO:0009254	b0867	0.0489339297855838
GO:0009257	b0048	0.0593412926317899
GO:0009263	b3610	0.0655132645756609
GO:0009264	b4381	0.0842117539224618
GO:0009266	b0437	0.0633248540137807
GO:0009267	b2781	0.067993767647817
GO:0009268	b2569	0.084012958284255
GO:0009271	b4050	0.0964491369357246
GO:0009274	b0149	0.0434720658298682
GO:0009276	b1118	0.0511799308496162
GO:0009279	b3147	0.0477628634950571
GO:0009289	b0943	0.0643828159073668
GO:0009290	b0959	0.0503104703422916
GO:0009294	b4473	0.0433258222323219
GO:0009295	b3019	0.0390292237180057
GO:0009297	b3391	0.0703052186701879
GO:0009298	b2049	0.0734887879011355
GO:0009305	b3973	0.08122355404348
GO:0009306	b4220	0.0487802262491908
GO:0009307	b1961	0.0591071053453778
GO:0009311	b1047	0.0774219038399566
GO:0009317	b3255	0.0995188498702051
GO:0009318	b2509	0.0739649108335086
GO:0009319	b0432	0.101339608504286
GO:0009321	b0605	0.0580370965070825
GO:0009325	b1467	0.069502703911036
GO:0009326	b1476	0.0813661165728191
GO:0009328	b1714	0.0800463244180022
GO:0009329	b0185	0.0612208742024911
GO:0009330	b3019	0.0390292237180057
GO:0009331	b3608	0.0526302904257604
GO:0009333	b3607	0.0583591826189816
GO:0009338	b2820	0.059938111490557
GO:0009339	b2979	0.102508594606547
GO:0009344	b3365	0.109593605478762
GO:0009349	b0415	0.0624443029257653
GO:0009350	b2440	0.0477562093537782
GO:0009358	b2501	0.0795816342349339
GO:0009360	b3701	0.061527802964735
GO:0009361	b0729	0.0881825813573988
GO:0009366	b0586	0.103570630348302
GO:0009372	b3025	0.0559170608907131
GO:0009374	b3255	0.0995188498702051
GO:0009375	b2719	0.0650470448358333
GO:0009376	b3931	0.0662949889094796
GO:0009378	b1860	0.0484505075015824
GO:0009379	b3652	0.0778780344435591
GO:0009380	b1913	0.0504146193571989
GO:0009381	b1913	0.0504146193571989
GO:0009382	b2023	0.106010286252174
GO:0009383	b0967	0.0649013238862779
GO:0009384	b3222	0.08126285633585
GO:0009389	b0896	0.0684560644331642
GO:0009390	b0896	0.0684560644331642
GO:0009392	b0867	0.0489339297855838
GO:0009395	b0418	0.0426014665306704
GO:0009396	b2912	0.0646852338999325
GO:0009398	b0025	0.0526761493704915
GO:0009399	b3869	0.109547904211353
GO:0009401	b3204	0.0447846498717143
GO:0009405	b4179	0.0572471045906221
GO:0009407	b0947	0.0479455851282942
GO:0009408	b3034	0.0481769265676937
GO:0009409	b1718	0.0486917813049896
GO:0009410	b4374	0.0703804765739329
GO:0009411	b0472	0.0722249896275905
GO:0009416	b0475	0.0506532111823675
GO:0009423	b3389	0.0683276237685896
GO:0009425	b1948	0.108717785695585
GO:0009432	b3813	0.0474048112167254
GO:0009435	b0109	0.0492680932760629
GO:0009436	b0509	0.0841744007740173
GO:0009437	b0039	0.0596961680251992
GO:0009438	b3001	0.078399952041618
GO:0009440	b0341	0.0663097821402196
GO:0009442	b0521	0.0727562758434795
GO:0009443	b2418	0.0555285342183659
GO:0009446	b2938	0.0575058394554264
GO:0009447	b1525	0.0644795397652564
GO:0009448	b1302	0.0867130707336527
GO:0009450	b1525	0.0644795397652564
GO:0009451	b0058	0.0552636101484126
GO:0009486	b0432	0.101339608504286
GO:0009593	b0695	0.0631750131828822
GO:0009597	b0957	0.0672207029688382
GO:0009605	b4124	0.0583500051884787
GO:0009636	b3910	0.0516012669927382
GO:0009651	b0890	0.0598502368240515
GO:0009675	b2413	0.0724756418163862
GO:0009679	b2801	0.102968869290461
GO:0009691	b2795	0.0761139773008172
GO:0009697	b2265	0.0521204632827467
GO:0009750	b0080	0.0894538349679057
GO:0009758	b1621	0.0815710079951131
GO:0009898	b3825	0.0448138446627563
GO:0009927	b2786	0.057745523005142
GO:0009970	b0605	0.0580370965070825
GO:0009972	b2143	0.103647204066719
GO:0009977	b3839	0.0563204655514137
GO:0009982	b0058	0.0552636101484126
GO:0009986	b2779	0.0701961284060215
GO:0009992	b0875	0.0628514104180338
GO:0010033	b0054	0.0743776972951252
GO:0010038	b3025	0.0559170608907131
GO:0010041	b4113	0.0464527514779194
GO:0010042	b1821	0.0681278978281468
GO:0010043	b3915	0.0396498327551522
GO:0010045	b2106	0.0676885486354863
GO:0010106	b3414	0.051925819253049
GO:0010124	b1394	0.0581601492756989
GO:0010133	b1014	0.0823369324721824
GO:0010139	b2291	0.0415422453147199
GO:0010181	b2895	0.0416241094013324
GO:0010212	b2184	0.0372385995216239
GO:0010226	b1186	0.0660372785951021
GO:0010243	b3204	0.0447846498717143
GO:0010272	b0574	0.106113353807205
GO:0010273	b0574	0.106113353807205
GO:0010332	b3935	0.0588599438303597
GO:0010350	b1129	0.0735461555844649
GO:0010385	b0687	0.0742270788421557
GO:0010438	b1919	0.0716429276145356
GO:0010447	b3029	0.055049412098489
GO:0010468	b2321	0.0560694184319442
GO:0010487	b0121	0.0786131952724523
GO:0010498	b0437	0.0633248540137807
GO:0010501	b2184	0.0372385995216239
GO:0010608	b1831	0.0791876299537028
GO:0010628	b2839	0.0511639313275687
GO:0010629	b3724	0.0887762228112382
GO:0010699	b2687	0.0595095113408035
GO:0010795	b3835	0.0806447231389968
GO:0010810	b3912	0.0499900477390512
GO:0010876	b1209	0.0527912580601325
GO:0010951	b2520	0.0524774981361011
GO:0010967	b2220	0.0902011115583178
GO:0010974	b3641	0.0562707984759153
GO:0012501	b2005	0.103102404310966
GO:0014070	b3035	0.0774609271310748
GO:0015031	b1294	0.0439629480812198
GO:0015035	b3781	0.0414037651275052
GO:0015036	b2195	0.0439110707567087
GO:0015044	b2711	0.0777795302102562
GO:0015074	b0267	0.0941314970337533
GO:0015075	b0491	0.0465173903865079
GO:0015078	b4130	0.066086190371114
GO:0015079	b3290	0.0655090572947823
GO:0015081	b3258	0.0650659803721533
GO:0015086	b3915	0.0396498327551522
GO:0015087	b3040	0.0632647011803538
GO:0015088	b3040	0.0632647011803538
GO:0015093	b3915	0.0396498327551522
GO:0015095	b3816	0.0645976692014126
GO:0015098	b0764	0.0705163054559126
GO:0015099	b3816	0.0645976692014126
GO:0015103	b0624	0.0785661881136193
GO:0015112	b1223	0.104231951638156
GO:0015113	b1223	0.104231951638156
GO:0015116	b2413	0.0724756418163862
GO:0015128	b2740	0.0597613969698352
GO:0015129	b2975	0.0785787440246147
GO:0015134	b3093	0.0877226045104657
GO:0015136	b3224	0.104244551933227
GO:0015138	b1206	0.0736184180361236
GO:0015141	b1206	0.0736184180361236
GO:0015144	b1528	0.0625791337262791
GO:0015145	b4086	0.0678228733218544
GO:0015147	b4460	0.0836469492308445
GO:0015148	b3568	0.0960200782164534
GO:0015153	b3907	0.101682947441156
GO:0015159	b0983	0.065837980532873
GO:0015169	b3451	0.0664106274546247
GO:0015171	b0861	0.0622020564631863
GO:0015173	b1907	0.0691647887363959
GO:0015175	b3089	0.0837000861379776
GO:0015179	b0402	0.0419863443117003
GO:0015180	b4208	0.0718496212815927
GO:0015183	b1206	0.0736184180361236
GO:0015184	b1917	0.0749306705484296
GO:0015185	b2663	0.0901115523168132
GO:0015187	b4208	0.0718496212815927
GO:0015188	b0401	0.0609621886497908
GO:0015190	b0401	0.0609621886497908
GO:0015194	b3116	0.10728255197922
GO:0015195	b3116	0.10728255197922
GO:0015197	b1294	0.0439629480812198
GO:0015205	b0511	0.108319979655479
GO:0015208	b4464	0.0652435009973313
GO:0015210	b1006	0.0829456407015565
GO:0015211	b3662	0.0777589761282085
GO:0015218	b1006	0.0829456407015565
GO:0015220	b0314	0.096823536808245
GO:0015221	b3199	0.051556208228893
GO:0015226	b0040	0.0863786433567713
GO:0015232	b2196	0.0654248712840301
GO:0015233	b3258	0.0650659803721533
GO:0015235	b1711	0.0520759933927821
GO:0015238	b0462	0.0584623218821396
GO:0015250	b0875	0.0628514104180338
GO:0015254	b0875	0.0628514104180338
GO:0015288	b0983	0.065837980532873
GO:0015291	b0377	0.07627741647233
